"year","unitid","inst_name","state_name","state_of_residence","type_of_freshman","enrollment_fall"
"2003","161554","UNIVERSITY OF SOUTHERN MAINE","Maine","Maine","Graduated from HS in past 12 months","637"
"2003","161563","THOMAS COLLEGE","Maine","Rhode Island","Graduated from HS in past 12 months","0"
"2003","161563","THOMAS COLLEGE","Maine","New York","Total","1"
"2003","161563","THOMAS COLLEGE","Maine","Connecticut","Total","3"
"2003","161563","THOMAS COLLEGE","Maine","New Hampshire","Graduated from HS in past 12 months","0"
"2003","161563","THOMAS COLLEGE","Maine","Pennsylvania","Total","1"
"2003","161563","THOMAS COLLEGE","Maine","New Hampshire","Total","10"
"2003","161563","THOMAS COLLEGE","Maine","New York","Graduated from HS in past 12 months","0"
"2003","161563","THOMAS COLLEGE","Maine","Massachusetts","Total","21"
"2003","161563","THOMAS COLLEGE","Maine","Total","Graduated from HS in past 12 months","0"
"2003","161563","THOMAS COLLEGE","Maine","Connecticut","Graduated from HS in past 12 months","0"
"2003","161563","THOMAS COLLEGE","Maine","Georgia","Graduated from HS in past 12 months","0"
"2003","161563","THOMAS COLLEGE","Maine","Total","Total","179"
"2003","161563","THOMAS COLLEGE","Maine","Pennsylvania","Graduated from HS in past 12 months","0"
"2003","161563","THOMAS COLLEGE","Maine","Maine","Total","139"
"2003","161563","THOMAS COLLEGE","Maine","Rhode Island","Total","3"
"2003","161563","THOMAS COLLEGE","Maine","US total","Total","179"
"2003","161563","THOMAS COLLEGE","Maine","Massachusetts","Graduated from HS in past 12 months","0"
"2003","161563","THOMAS COLLEGE","Maine","Georgia","Total","1"
"2003","161563","THOMAS COLLEGE","Maine","US total","Graduated from HS in past 12 months","0"
"2003","161563","THOMAS COLLEGE","Maine","Maine","Graduated from HS in past 12 months","0"
"2003","161572","UNITY COLLEGE","Maine","Connecticut","Total","19"
"2003","161572","UNITY COLLEGE","Maine","California","Graduated from HS in past 12 months","3"
"2003","161572","UNITY COLLEGE","Maine","Pennsylvania","Graduated from HS in past 12 months","12"
"2003","161572","UNITY COLLEGE","Maine","Foreign countries","Total","1"
"2003","161572","UNITY COLLEGE","Maine","New Hampshire","Total","18"
"2003","161572","UNITY COLLEGE","Maine","New York","Graduated from HS in past 12 months","7"
"2003","161572","UNITY COLLEGE","Maine","Maine","Graduated from HS in past 12 months","48"
"2003","161572","UNITY COLLEGE","Maine","Massachusetts","Total","16"
"2003","161572","UNITY COLLEGE","Maine","Maine","Total","55"
"2003","161572","UNITY COLLEGE","Maine","California","Total","3"
"2003","161572","UNITY COLLEGE","Maine","US total","Graduated from HS in past 12 months","148"
"2003","161572","UNITY COLLEGE","Maine","Connecticut","Graduated from HS in past 12 months","16"
"2003","161572","UNITY COLLEGE","Maine","New Hampshire","Graduated from HS in past 12 months","16"
"2003","161572","UNITY COLLEGE","Maine","Vermont","Graduated from HS in past 12 months","9"
"2003","161572","UNITY COLLEGE","Maine","US total","Total","165"
"2003","161572","UNITY COLLEGE","Maine","Ohio","Total","5"
"2003","161572","UNITY COLLEGE","Maine","Rhode Island","Total","2"
"2003","161572","UNITY COLLEGE","Maine","Total","Graduated from HS in past 12 months","149"
"2003","161572","UNITY COLLEGE","Maine","Illinois","Total","1"
"2003","161572","UNITY COLLEGE","Maine","Vermont","Total","9"
"2003","161572","UNITY COLLEGE","Maine","New Jersey","Total","10"
"2003","161572","UNITY COLLEGE","Maine","New York","Total","9"
"2003","161572","UNITY COLLEGE","Maine","Pennsylvania","Total","13"
"2003","161572","UNITY COLLEGE","Maine","Ohio","Graduated from HS in past 12 months","4"
"2003","161572","UNITY COLLEGE","Maine","New Jersey","Graduated from HS in past 12 months","10"
"2003","161572","UNITY COLLEGE","Maine","Total","Total","166"
"2003","161572","UNITY COLLEGE","Maine","Virginia","Total","1"
"2003","161572","UNITY COLLEGE","Maine","Illinois","Graduated from HS in past 12 months","1"
"2003","161572","UNITY COLLEGE","Maine","Montana","Total","1"
"2003","161572","UNITY COLLEGE","Maine","Maryland","Total","3"
"2003","161572","UNITY COLLEGE","Maine","Montana","Graduated from HS in past 12 months","1"
"2003","161572","UNITY COLLEGE","Maine","Foreign countries","Graduated from HS in past 12 months","1"
"2003","161572","UNITY COLLEGE","Maine","Maryland","Graduated from HS in past 12 months","3"
"2003","161572","UNITY COLLEGE","Maine","Rhode Island","Graduated from HS in past 12 months","2"
"2003","161572","UNITY COLLEGE","Maine","Virginia","Graduated from HS in past 12 months","1"
"2003","161572","UNITY COLLEGE","Maine","Massachusetts","Graduated from HS in past 12 months","15"
"2003","373827","NEW ENGLAND SCHOOL OF COMMUNICATIONS","Maine","Vermont","Total","7"
"2003","373827","NEW ENGLAND SCHOOL OF COMMUNICATIONS","Maine","Residence not reported (balance line)","Graduated from HS in past 12 months","0"
"2003","373827","NEW ENGLAND SCHOOL OF COMMUNICATIONS","Maine","Residence not reported (balance line)","Total","7"
"2003","373827","NEW ENGLAND SCHOOL OF COMMUNICATIONS","Maine","New Hampshire","Total","4"
"2003","373827","NEW ENGLAND SCHOOL OF COMMUNICATIONS","Maine","Total","Graduated from HS in past 12 months","0"
"2003","373827","NEW ENGLAND SCHOOL OF COMMUNICATIONS","Maine","Vermont","Graduated from HS in past 12 months","0"
"2003","373827","NEW ENGLAND SCHOOL OF COMMUNICATIONS","Maine","New Jersey","Total","2"
"2003","373827","NEW ENGLAND SCHOOL OF COMMUNICATIONS","Maine","Total","Total","142"
"2003","373827","NEW ENGLAND SCHOOL OF COMMUNICATIONS","Maine","US total","Total","135"
"2003","373827","NEW ENGLAND SCHOOL OF COMMUNICATIONS","Maine","Maine","Total","112"
"2003","373827","NEW ENGLAND SCHOOL OF COMMUNICATIONS","Maine","New Hampshire","Graduated from HS in past 12 months","0"
"2003","373827","NEW ENGLAND SCHOOL OF COMMUNICATIONS","Maine","US total","Graduated from HS in past 12 months","0"
"2003","373827","NEW ENGLAND SCHOOL OF COMMUNICATIONS","Maine","New Jersey","Graduated from HS in past 12 months","0"
"2003","373827","NEW ENGLAND SCHOOL OF COMMUNICATIONS","Maine","Connecticut","Total","2"
"2003","373827","NEW ENGLAND SCHOOL OF COMMUNICATIONS","Maine","Massachusetts","Total","7"
"2003","373827","NEW ENGLAND SCHOOL OF COMMUNICATIONS","Maine","Massachusetts","Graduated from HS in past 12 months","0"
"2003","373827","NEW ENGLAND SCHOOL OF COMMUNICATIONS","Maine","Maryland","Graduated from HS in past 12 months","0"
"2003","373827","NEW ENGLAND SCHOOL OF COMMUNICATIONS","Maine","Maryland","Total","1"
"2003","373827","NEW ENGLAND SCHOOL OF COMMUNICATIONS","Maine","Maine","Graduated from HS in past 12 months","0"
"2003","373827","NEW ENGLAND SCHOOL OF COMMUNICATIONS","Maine","Connecticut","Graduated from HS in past 12 months","0"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Oregon","Total","1"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","US total","Graduated from HS in past 12 months","59"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Total","Graduated from HS in past 12 months","72"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Maryland","Graduated from HS in past 12 months","1"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Texas","Total","2"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Georgia","Graduated from HS in past 12 months","1"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Illinois","Total","5"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Connecticut","Total","3"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","New Jersey","Graduated from HS in past 12 months","3"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Maine","Total","23"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Vermont","Graduated from HS in past 12 months","1"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Georgia","Total","1"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Residence not reported (balance line)","Graduated from HS in past 12 months","0"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Rhode Island","Total","1"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Minnesota","Graduated from HS in past 12 months","1"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Vermont","Total","1"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","New Hampshire","Total","6"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Maryland","Total","1"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","New Mexico","Total","1"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Connecticut","Graduated from HS in past 12 months","3"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","New York","Graduated from HS in past 12 months","5"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Virginia","Total","1"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Total","Total","74"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Illinois","Graduated from HS in past 12 months","5"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","New Mexico","Graduated from HS in past 12 months","1"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Maine","Graduated from HS in past 12 months","23"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Idaho","Total","1"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Massachusetts","Graduated from HS in past 12 months","3"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Massachusetts","Total","3"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Idaho","Graduated from HS in past 12 months","1"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","US total","Total","60"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Nevada","Graduated from HS in past 12 months","1"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Nevada","Total","1"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Virginia","Graduated from HS in past 12 months","1"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Rhode Island","Graduated from HS in past 12 months","1"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","New Hampshire","Graduated from HS in past 12 months","6"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Oregon","Graduated from HS in past 12 months","0"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Texas","Graduated from HS in past 12 months","2"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","New Jersey","Total","3"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Residence not reported (balance line)","Total","1"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Foreign countries","Graduated from HS in past 12 months","13"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Foreign countries","Total","13"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","New York","Total","5"
"2002","160959","COLLEGE OF THE ATLANTIC","Maine","Minnesota","Total","1"
"2002","160968","BANGOR THEOLOGICAL SEMINARY","Maine","Total","Total","6"
"2002","160968","BANGOR THEOLOGICAL SEMINARY","Maine","Total","Graduated from HS in past 12 months","0"
"2002","160968","BANGOR THEOLOGICAL SEMINARY","Maine","Residence not reported (balance line)","Graduated from HS in past 12 months","0"
"2002","160968","BANGOR THEOLOGICAL SEMINARY","Maine","Residence not reported (balance line)","Total","6"
"2002","160977","BATES COLLEGE","Maine","Michigan","Graduated from HS in past 12 months","1"
"2002","160977","BATES COLLEGE","Maine","Rhode Island","Total","7"
"2002","160977","BATES COLLEGE","Maine","Idaho","Graduated from HS in past 12 months","2"
"2002","160977","BATES COLLEGE","Maine","New Hampshire","Graduated from HS in past 12 months","34"
"2002","160977","BATES COLLEGE","Maine","Missouri","Graduated from HS in past 12 months","1"
"2002","160977","BATES COLLEGE","Maine","North Carolina","Total","2"
"2002","160977","BATES COLLEGE","Maine","Rhode Island","Graduated from HS in past 12 months","7"
"2002","160977","BATES COLLEGE","Maine","US total","Graduated from HS in past 12 months","383"
"2002","160977","BATES COLLEGE","Maine","Utah","Total","1"
"2002","160977","BATES COLLEGE","Maine","Foreign countries","Total","32"
"2002","160977","BATES COLLEGE","Maine","Massachusetts","Total","95"
"2002","160977","BATES COLLEGE","Maine","New Hampshire","Total","34"
"2002","160977","BATES COLLEGE","Maine","Maryland","Total","9"
"2002","160977","BATES COLLEGE","Maine","Maine","Graduated from HS in past 12 months","50"
"2002","160977","BATES COLLEGE","Maine","Indiana","Total","1"
"2002","160977","BATES COLLEGE","Maine","California","Graduated from HS in past 12 months","14"
"2002","160977","BATES COLLEGE","Maine","Vermont","Graduated from HS in past 12 months","13"
"2002","160977","BATES COLLEGE","Maine","Arizona","Total","3"
"2002","160977","BATES COLLEGE","Maine","Tennessee","Total","1"
"2002","160977","BATES COLLEGE","Maine","Florida","Graduated from HS in past 12 months","1"
"2002","160977","BATES COLLEGE","Maine","District of Columbia","Total","4"
"2002","160977","BATES COLLEGE","Maine","US total","Total","383"
"2002","160977","BATES COLLEGE","Maine","North Dakota","Total","1"
"2002","160977","BATES COLLEGE","Maine","Total","Graduated from HS in past 12 months","415"
"2002","160977","BATES COLLEGE","Maine","Vermont","Total","13"
"2002","160977","BATES COLLEGE","Maine","Montana","Total","4"
"2002","160977","BATES COLLEGE","Maine","Oregon","Total","3"
"2002","160977","BATES COLLEGE","Maine","New Jersey","Total","18"
"2002","160977","BATES COLLEGE","Maine","Connecticut","Total","37"
"2002","160977","BATES COLLEGE","Maine","Nevada","Graduated from HS in past 12 months","1"
"2002","160977","BATES COLLEGE","Maine","Foreign countries","Graduated from HS in past 12 months","32"
"2002","160977","BATES COLLEGE","Maine","Nevada","Total","1"
"2002","160977","BATES COLLEGE","Maine","New Jersey","Graduated from HS in past 12 months","18"
"2002","160977","BATES COLLEGE","Maine","Georgia","Total","1"
"2002","160977","BATES COLLEGE","Maine","Washington","Graduated from HS in past 12 months","3"
"2002","160977","BATES COLLEGE","Maine","Arizona","Graduated from HS in past 12 months","3"
"2002","160977","BATES COLLEGE","Maine","Maryland","Graduated from HS in past 12 months","9"
"2002","160977","BATES COLLEGE","Maine","Illinois","Graduated from HS in past 12 months","3"
"2002","160977","BATES COLLEGE","Maine","Wyoming","Total","1"
"2002","160977","BATES COLLEGE","Maine","Maine","Total","50"
"2002","160977","BATES COLLEGE","Maine","Louisiana","Graduated from HS in past 12 months","3"
"2002","160977","BATES COLLEGE","Maine","Georgia","Graduated from HS in past 12 months","1"
"2002","160977","BATES COLLEGE","Maine","Florida","Total","1"
"2002","160977","BATES COLLEGE","Maine","Hawaii","Total","2"
"2002","160977","BATES COLLEGE","Maine","Virginia","Graduated from HS in past 12 months","2"
"2002","160977","BATES COLLEGE","Maine","Tennessee","Graduated from HS in past 12 months","1"
"2002","160977","BATES COLLEGE","Maine","Ohio","Graduated from HS in past 12 months","6"
"2002","160977","BATES COLLEGE","Maine","Michigan","Total","1"
"2002","160977","BATES COLLEGE","Maine","Hawaii","Graduated from HS in past 12 months","2"
"2002","160977","BATES COLLEGE","Maine","Illinois","Total","3"
"2002","160977","BATES COLLEGE","Maine","North Carolina","Graduated from HS in past 12 months","2"
"2002","160977","BATES COLLEGE","Maine","District of Columbia","Graduated from HS in past 12 months","4"
"2002","160977","BATES COLLEGE","Maine","New York","Total","33"
"2002","160977","BATES COLLEGE","Maine","Pennsylvania","Total","10"
"2002","160977","BATES COLLEGE","Maine","Colorado","Total","6"
"2002","160977","BATES COLLEGE","Maine","Colorado","Graduated from HS in past 12 months","6"
"2002","160977","BATES COLLEGE","Maine","North Dakota","Graduated from HS in past 12 months","1"
"2002","160977","BATES COLLEGE","Maine","Wyoming","Graduated from HS in past 12 months","1"
"2002","160977","BATES COLLEGE","Maine","Montana","Graduated from HS in past 12 months","4"
"2002","160977","BATES COLLEGE","Maine","Utah","Graduated from HS in past 12 months","1"
"2002","160977","BATES COLLEGE","Maine","Indiana","Graduated from HS in past 12 months","1"
"2002","160977","BATES COLLEGE","Maine","Connecticut","Graduated from HS in past 12 months","37"
"2002","160977","BATES COLLEGE","Maine","Texas","Graduated from HS in past 12 months","1"
"2002","160977","BATES COLLEGE","Maine","New York","Graduated from HS in past 12 months","33"
"2002","160977","BATES COLLEGE","Maine","Washington","Total","3"
"2002","160977","BATES COLLEGE","Maine","Oregon","Graduated from HS in past 12 months","3"
"2002","160977","BATES COLLEGE","Maine","Idaho","Total","2"
"2002","160977","BATES COLLEGE","Maine","Alaska","Total","1"
"2002","160977","BATES COLLEGE","Maine","Ohio","Total","6"
"2002","160977","BATES COLLEGE","Maine","Pennsylvania","Graduated from HS in past 12 months","10"
"2002","160977","BATES COLLEGE","Maine","Alaska","Graduated from HS in past 12 months","1"
"2002","160977","BATES COLLEGE","Maine","Missouri","Total","1"
"2002","160977","BATES COLLEGE","Maine","Texas","Total","1"
"2002","160977","BATES COLLEGE","Maine","Wisconsin","Graduated from HS in past 12 months","3"
"2002","160977","BATES COLLEGE","Maine","Total","Total","415"
"2002","160977","BATES COLLEGE","Maine","California","Total","14"
"2002","160977","BATES COLLEGE","Maine","Minnesota","Graduated from HS in past 12 months","5"
"2002","160977","BATES COLLEGE","Maine","Wisconsin","Total","3"
"2002","160977","BATES COLLEGE","Maine","Virginia","Total","2"
"2002","160977","BATES COLLEGE","Maine","Louisiana","Total","3"
"2002","160977","BATES COLLEGE","Maine","Minnesota","Total","5"
"2002","160977","BATES COLLEGE","Maine","Massachusetts","Graduated from HS in past 12 months","95"
"2002","161004","BOWDOIN COLLEGE","Maine","Illinois","Total","11"
"2002","161004","BOWDOIN COLLEGE","Maine","Vermont","Total","5"
"2002","161004","BOWDOIN COLLEGE","Maine","Maryland","Graduated from HS in past 12 months","12"
"2002","161004","BOWDOIN COLLEGE","Maine","Delaware","Total","2"
"2002","161004","BOWDOIN COLLEGE","Maine","Total","Graduated from HS in past 12 months","456"
